MID,CHURN,CALL_CENTRE_CALLS,MFTR,EXTERNAL_CONGESTION_ERRORS,NORMAL_CALLS,SUBSCRIBER_ERRORS,QOS_CONGESTION,QOS_SUBSCRIBER,QOS_GROUP,USAGE_DIRECTION,EVENT_TYPE_DATA_USAGE_DIRECTION,EVENT_TYPE_INCOMING_USAGE_DIRECT,EVENT_TYPE_OUTGOING_USAGE_DIRECT,EVENT_TYPE_SMS_USAGE_DIRECTION,OUTGOING_OVERALL,INCOMING_OVERALL,SMS_OVERALL,DATA_OVERALL,USAGE_LIFESTYLE,LIFESTYLE
1014,"0",,"LG",0,116,0,0.000000,0.000000,"Good",0.815278,,1.031746,0.580756,0.833333,-0.501802,-0.675975,-0.704698,-1.000000,"No Data Usage","Homebody"
1016,"0",8,"Apple",0,298,0,0.000000,0.000000,"Good",1.524954,,2.311111,0.944444,1.319307,0.093560,-0.490762,-0.171522,-1.000000,"No Data Usage","Daily Grinder"
1017,"0",,"LG",0,88,0,0.000000,0.000000,"Good",1.167677,,1.031746,1.270115,1.201170,-0.671516,-0.649578,-0.611443,-1.000000,"No Data Usage","Norm Peterson"
1019,"0",5,"RIM",1,268,0,0.003731,0.000000,"Good",0.898556,0.000000,1.950000,1.435583,1.107195,-0.301485,-0.437705,-0.625580,-0.752900,"Other Usage","Daily Grinder"
1020,"0",2,"Nokia",0,188,0,0.000000,0.000000,"Good",1.361105,,0.924444,1.606742,1.552128,-0.495451,-0.368013,0.149061,-1.000000,"No Data Usage","Norm Peterson"
1021,"0",,"RIM",0,257,0,0.000000,0.000000,"Good",0.816451,,1.152482,0.704167,0.592705,-0.286548,-0.223498,0.075563,-1.000000,"No Data Usage","Daily Grinder"
1023,"0",,"Apple",0,154,0,0.000000,0.000000,"Good",1.140244,,0.742857,0.571059,2.106814,-0.419489,-0.661616,-0.632384,-1.000000,"No Data Usage","Daily Grinder"
1024,"0",2,"Samsung",0,91,0,0.000000,0.000000,"Good",0.728145,,0.747126,1.263889,0.901566,-0.641709,-0.640585,-0.571684,-1.000000,"No Data Usage","Daily Grinder"
1025,"1",2,"Apple",0,183,0,0.000000,0.000000,"Good",1.647487,,2.113821,1.259259,1.569379,-0.316443,-0.562269,0.409541,-1.000000,"High SMS","Daily Grinder"
1026,"0",,"Apple",1,343,0,0.002915,0.000000,"Good",1.256892,,0.906318,0.592982,2.271375,-0.138306,0.253871,-0.428086,-1.000000,"Voice Caller","Daily Grinder"
1027,"0",,"Samsung",0,410,0,0.000000,0.000000,"Good",0.912434,,1.545220,1.225410,0.879107,0.165614,0.155820,-0.261204,-1.000000,"Voice Caller","Daily Grinder"
1028,"0",,"LG",0,41,0,0.000000,0.000000,"Good",1.943207,,1.000000,1.130435,3.699187,-0.775324,-0.765492,-0.623105,-1.000000,"No Data Usage","Homebody"
1029,"0",,"Apple",1,109,0,0.009174,0.000000,"Fair",0.474160,,0.666667,0.433333,0.322481,-0.558994,-0.582702,-0.321477,-1.000000,"No Data Usage","Daily Grinder"
1030,"0",4,"Apple",1,95,0,0.010526,0.000000,"Fair",2.345497,,0.650000,2.644068,3.742424,-0.530968,-0.719300,-0.482614,-0.752408,"Other Usage","Norm Peterson"
1032,"0",,"Apple",5,289,0,0.017301,0.000000,"Poor",1.231543,,1.232026,1.162602,1.300000,-0.235685,-0.276022,-0.685898,-1.000000,"No Data Usage","Daily Grinder"
1033,"0",,"RIM",0,80,0,0.000000,0.000000,"Good",1.895859,,1.969697,2.108108,1.609772,-0.683504,-0.648212,0.479810,-1.000000,"High SMS","Homebody"
1035,"0",13,"Apple",1,130,0,0.007692,0.000000,"Fair",1.572398,,1.290780,2.241379,1.185034,-0.555488,-0.500107,-0.395479,-1.000000,"No Data Usage","Homebody"
1037,"1",,"Apple",2,128,0,0.015625,0.000000,"Poor",0.762921,,1.181818,0.464286,0.642658,-0.663805,-0.382178,1.780098,-1.000000,"High SMS","Daily Grinder"
1038,"0",,"RIM",0,101,0,0.000000,0.000000,"Good",0.848162,0.000000,0.896552,0.444444,2.051650,-0.568403,-0.644867,-0.379469,-0.752876,"Other Usage","Undef"
1039,"0",,"Apple",1,119,0,0.008403,0.000000,"Fair",1.378329,,0.674074,1.397849,2.063063,-0.659529,-0.575385,-0.226985,-1.000000,"No Data Usage","Norm Peterson"
1043,"1",,"Apple",0,113,0,0.000000,0.000000,"Good",1.247402,,1.695652,0.306397,1.740157,-0.598356,-0.677153,-0.594063,-1.000000,"No Data Usage","Norm Peterson"
1044,"0",2,"Apple",0,175,0,0.000000,0.000000,"Good",1.278487,,1.631373,1.229730,0.974359,-0.614311,-0.313988,-0.347335,-1.000000,"No Data Usage","Norm Peterson"
1045,"0",,"Apple",2,310,1,0.006452,0.003226,"Fair",0.905844,,1.159624,0.873134,0.684774,-0.400721,0.052469,-0.567364,-1.000000,"No Data Usage","Daily Grinder"
1047,"0",,"Apple",1,367,0,0.002725,0.000000,"Good",1.062620,,0.873385,1.507246,0.807228,-0.032361,0.045568,0.825261,-1.000000,"High SMS","Daily Grinder"
1049,"0",,"Apple",0,63,0,0.000000,0.000000,"Good",3.346883,,1.019608,1.373984,7.647059,-0.712057,-0.746913,-0.518637,-1.000000,"No Data Usage","Homebody"
1051,"0",1,"Apple",0,108,0,0.000000,0.000000,"Good",0.890825,,0.650000,0.856589,1.165885,-0.542944,-0.735655,-0.044828,-1.000000,"No Data Usage","Norm Peterson"
1052,"0",,"Apple",0,147,0,0.000000,0.000000,"Good",1.003396,,1.166667,0.798246,1.045277,-0.608809,-0.514417,-0.550899,-1.000000,"No Data Usage","Undef"
1055,"1",,"Apple",1,268,0,0.003731,0.000000,"Good",2.390680,5.228482,1.606742,1.322034,3.796143,-0.326357,-0.067815,-0.555128,-0.101470,"Other Usage","Daily Grinder"
1058,"0",1,"RIM",2,1179,0,0.001696,0.000000,"Good",1.274494,,1.181818,1.474492,1.167172,1.470866,1.602938,-0.109062,-1.000000,"No Data Usage","Delivering the Goods"
1063,"0",4,"Apple",1,442,0,0.002262,0.000000,"Good",2.291144,6.500000,1.004415,0.942029,0.718130,0.248067,0.147678,-0.372808,-0.749319,"Voice Caller","Norm Peterson"
1064,"0",,"Samsung",1,219,0,0.004566,0.000000,"Good",0.706912,,0.429429,0.231552,2.166667,-0.402429,-0.172094,-0.715503,-1.000000,"No Data Usage","Daily Grinder"
1067,"0",6,"Samsung",0,1253,0,0.000000,0.000000,"Good",0.766531,,1.020202,1.129407,0.916516,1.799393,1.568984,0.145358,-1.000000,"No Data Usage","Delivering the Goods"
1074,"1",1,"Apple",2,467,0,0.004283,0.000000,"Good",1.021172,,1.397849,0.933782,0.731884,0.292058,-0.001288,-0.177193,-1.000000,"No Data Usage","Daily Grinder"
1075,"0",,"Samsung",0,32,0,0.000000,0.000000,"Good",0.000000,,0.000000,0.000000,0.000000,-0.785867,-0.823956,-0.706703,-1.000000,"Low Overall","Homebody"
1076,"0",,"RIM",0,116,0,0.000000,0.000000,"Good",0.584977,0.000000,0.597701,1.097046,0.645161,-0.549740,-0.687709,-0.548830,-0.754042,"Other Usage","Daily Grinder"
1077,"0",,"",0,149,0,0.000000,0.000000,"Good",0.703008,,0.327044,1.200803,0.581176,-0.523599,-0.508307,-0.535247,-1.000000,"No Data Usage","Norm Peterson"
1078,"0",2,"Samsung",1,490,0,0.002041,0.000000,"Good",1.351012,,1.956019,1.250273,0.846743,0.474704,0.360275,-0.690497,-1.000000,"Voice Caller","Undef"
1079,"0",,"Apple",0,210,0,0.000000,0.000000,"Good",0.935555,,1.014184,0.892157,0.900324,-0.317683,0.017352,2.296828,-1.000000,"High SMS","Daily Grinder"
1080,"0",,"RIM",5,554,0,0.009025,0.000000,"Fair",2.098847,,1.497942,1.535714,1.028398,0.766708,0.327208,-0.477660,-1.000000,"Voice Caller","Undef"
1086,"0",,"RIM",0,279,0,0.000000,0.000000,"Good",0.634872,0.000000,0.804124,0.676301,1.059063,-0.242896,-0.207604,0.008899,-0.752305,"Other Usage","Daily Grinder"
1089,"0",,"RIM",0,36,0,0.000000,0.000000,"Good",1.498346,,1.181818,1.083333,2.229885,-0.798890,-0.776573,-0.512777,-1.000000,"No Data Usage","Homebody"
1091,"0",5,"Apple",0,244,0,0.000000,0.000000,"Good",0.848310,,1.596491,0.722222,1.074526,-0.190656,-0.445878,-0.487370,-0.752988,"Voice Caller","Daily Grinder"
1092,"0",1,"RIM",6,362,0,0.016575,0.000000,"Poor",1.419153,,1.507246,1.238095,1.512116,0.126293,-0.070760,-0.396774,-1.000000,"Voice Caller","Daily Grinder"
1094,"0",,"Apple",0,32,0,0.000000,0.000000,"Good",0.484370,,0.361111,0.433333,0.658667,-0.787809,-0.790727,-0.671386,-1.000000,"No Data Usage","Homebody"
1095,"0",,"Apple",0,441,0,0.000000,0.000000,"Good",0.734517,,0.773810,0.641396,0.788345,0.265989,0.434083,1.636534,-1.000000,"High SMS","Daily Grinder"
1098,"0",,"Apple",0,140,0,0.000000,0.000000,"Good",4.461272,,1.126667,2.717514,1.000906,-0.492756,-0.461989,-0.551847,-1.000000,"No Data Usage","Daily Grinder"
1099,"0",,"Apple",0,77,1,0.000000,0.012987,"Fair",1.497457,,2.166667,0.460993,1.864711,-0.663198,-0.650425,-0.445664,-1.000000,"No Data Usage","Homebody"
1100,"0",,"Apple",1,100,0,0.010000,0.000000,"Fair",0.544509,,0.962963,0.251208,0.419355,-0.662881,-0.635087,-0.702315,-0.679810,"Other Usage","Daily Grinder"
15021702882,"0",,"Samsung",0,273,0,0.000000,0.000000,"Good",1.327797,,1.489583,1.500000,0.993807,-0.042194,-0.389394,0.631477,-1.000000,"High SMS","Daily Grinder"
15021902898,"0",,"Apple",0,436,0,0.000000,0.000000,"Good",1.387895,,1.115512,1.116838,1.931336,0.253698,-0.271198,-0.391230,-1.000000,"Voice Caller","Daily Grinder"
15021928008,"0",,"Samsung",0,67,0,0.000000,0.000000,"Good",0.778306,,1.083333,0.884354,0.367232,-0.701593,-0.772755,-0.684190,-1.000000,"No Data Usage","Homebody"
15022089522,"0",,"RIM",0,94,0,0.000000,0.000000,"Good",1.309287,,1.333333,1.681592,2.222222,-0.557283,-0.757214,-0.698078,-0.750014,"Other Usage","Homebody"
15022724148,"1",3,"Nokia",0,88,0,0.000000,0.000000,"Good",0.191508,,0.188406,0.162500,0.223617,-0.596205,-0.717797,-0.476104,-1.000000,"No Data Usage","Norm Peterson"
15025209510,"0",2,"Apple",9,520,1,0.017308,0.001923,"Poor",0.859392,0.000000,1.045977,1.498858,0.892732,0.556238,0.338278,-0.078751,-0.746912,"Other Usage","Daily Grinder"
15025278366,"1",,"Apple",1,233,0,0.004292,0.000000,"Good",5.445793,,5.666667,6.240000,4.430712,-0.311361,-0.314462,-0.661185,-1.000000,"No Data Usage","Daily Grinder"
15025383456,"0",,"LG",0,97,0,0.000000,0.000000,"Good",0.316819,,0.262626,0.687831,0.000000,-0.661627,-0.682649,-0.725939,-1.000000,"No Data Usage","Homebody"
15025389534,"0",4,"Apple",1,607,0,0.001647,0.000000,"Good",1.238536,,1.352941,1.427146,0.935521,0.519978,0.783761,-0.465298,-1.000000,"Voice Caller","Undef"
15025525140,"0",,"Apple",0,58,0,0.000000,0.000000,"Good",0.440712,,0.422764,0.433333,0.466038,-0.812776,-0.595548,-0.535052,-1.000000,"No Data Usage","Homebody"
15025842972,"1",3,"Apple",0,31,0,0.000000,0.000000,"Good",0.622827,,0.928571,0.333333,0.606577,-0.853940,-0.763474,1.271898,-1.000000,"High SMS","Homebody"
15025843242,"1",,"HTC",0,297,0,0.000000,0.000000,"Good",0.000000,,0.000000,0.000000,0.000000,-0.050751,-0.386150,-0.008052,-1.000000,"No Data Usage","Daily Grinder"
15027422352,"0",,"Samsung",0,18,0,0.000000,0.000000,"Good",2.201058,,2.888889,3.714286,0.000000,-0.835259,-0.819547,-0.724604,-1.000000,"Low Overall","Homebody"
15027724380,"0",1,"LG",0,56,0,0.000000,0.000000,"Good",0.646719,,0.412698,1.045977,0.481481,-0.759325,-0.710534,-0.721121,-1.000000,"Low Overall","Homebody"
15029319810,"0",,"Apple",0,223,0,0.000000,0.000000,"Good",1.201378,,0.928571,1.016461,1.416036,-0.573955,-0.154180,-0.417736,-1.000000,"No Data Usage","Daily Grinder"
15030223422,"1",,"LG",0,289,0,0.000000,0.000000,"Good",1.011158,,1.043210,0.920833,1.069432,-0.154479,-0.116693,0.856843,-1.000000,"High SMS","Daily Grinder"
15030358806,"0",,"",4,274,0,0.014599,0.000000,"Fair",0.680783,,0.624294,1.017897,1.080942,-0.307860,-0.125984,-0.546248,-1.000000,"No Data Usage","Daily Grinder"
15030466812,"0",,"Samsung",1,220,0,0.004545,0.000000,"Good",1.061944,,0.654088,1.317739,1.214004,-0.224463,-0.543924,2.519496,-1.000000,"High SMS","Daily Grinder"
15030545610,"0",,"LG",0,101,0,0.000000,0.000000,"Good",0.000000,,0.000000,0.000000,0.000000,-0.713171,-0.515194,-0.603451,-1.000000,"No Data Usage","Norm Peterson"
15031063308,"0",,"Apple",0,54,0,0.000000,0.000000,"Good",1.125318,,1.181818,1.031746,1.162391,-0.716835,-0.773564,0.918835,-1.000000,"High SMS","Norm Peterson"
15031937658,"0",,"Apple",0,155,0,0.000000,0.000000,"Good",0.663815,,0.722222,0.708333,0.560891,-0.531418,-0.645111,-0.578821,-1.000000,"No Data Usage","Norm Peterson"
15032258310,"0",,"Samsung",0,31,0,0.000000,0.000000,"Good",1.219336,,1.444444,1.031746,1.181818,-0.786827,-0.792726,-0.723056,-1.000000,"Low Overall","Homebody"
15032262630,"0",2,"Apple",3,242,0,0.012397,0.000000,"Fair",0.870052,,0.951220,0.949438,0.709499,-0.124348,-0.567224,-0.320763,-0.743509,"Voice Caller","Daily Grinder"
15032417382,"1",3,"Apple",3,185,0,0.016216,0.000000,"Poor",1.553744,,0.722222,2.979167,0.959843,-0.617423,0.141422,1.153832,-1.000000,"High SMS","Daily Grinder"
12253101534,"0",,"Samsung",0,501,0,0.000000,0.000000,"Good",0.837363,,0.937500,0.802469,0.772121,0.011094,0.266563,-0.616251,-1.000000,"Voice Caller","Undef"
12253673202,"0",1,"Apple",0,125,0,0.000000,0.000000,"Good",2.051976,5.269992,1.857143,0.625430,0.455342,-0.551442,-0.727874,-0.340476,-0.125960,"Other Usage","Daily Grinder"
12257479932,"0",,"LG",0,120,0,0.000000,0.000000,"Good",2.248272,5.460317,1.680272,0.764706,1.087791,-0.679720,-0.497054,-0.626281,-0.104159,"Other Usage","Norm Peterson"
12260037654,"1",,"Apple",2,55,0,0.036364,0.000000,"Poor",0.000000,0.000000,0.000000,0.000000,0.000000,-0.765564,-0.773075,-0.700392,-0.691558,"Other Usage","Undef"
12281293878,"0",2,"",0,47,0,0.000000,0.000000,"Good",0.421296,,0.481481,,0.361111,-1.000000,-0.632212,-0.724687,-1.000000,"No Data Usage","Homebody"
12292821462,"1",10,"Samsung",6,1197,0,0.005013,0.000000,"Good",2.161753,6.858896,1.505089,1.125471,1.319309,2.050427,1.039602,1.389714,-0.574876,"High SMS","Night Shift"
12295855236,"0",,"Nokia",1,268,0,0.003731,0.000000,"Good",1.270899,,1.423810,1.305556,1.083333,-0.019969,-0.185148,-0.725211,-1.000000,"Voice Caller","Undef"
12298799430,"0",2,"LG",1,302,0,0.003311,0.000000,"Good",0.948747,,0.677083,0.796935,1.372222,-0.192071,-0.239808,-0.356927,-1.000000,"Voice Caller","Daily Grinder"
13572215838,"0",,"Apple",4,477,0,0.008386,0.000000,"Fair",2.030926,5.334906,0.641975,1.009371,1.137451,0.162688,0.338963,0.235572,-0.100722,"High SMS","Norm Peterson"
13574073708,"0",,"RIM",2,634,1,0.003155,0.001577,"Good",1.106428,0.928571,1.872428,0.982818,0.641896,0.355998,1.096268,2.717580,-0.699255,"High SMS","Norm Peterson"
13574078058,"0",,"Samsung",10,131,0,0.076336,0.000000,"Poor",2.515794,6.261841,1.305936,1.516667,0.978733,-0.748824,-0.383725,0.678686,-0.157238,"High SMS","Daily Grinder"
13574186514,"0",,"Apple",0,350,0,0.000000,0.000000,"Good",4.669468,7.796894,4.775510,3.900000,2.205467,0.153895,-0.243825,2.393117,-0.220735,"High SMS","Daily Grinder"
13574198016,"0",2,"Apple",1,354,0,0.002825,0.000000,"Good",2.325316,5.216738,1.842912,1.267831,0.973783,0.033112,-0.225270,0.027591,-0.052827,"Other Usage","Norm Peterson"
13574222730,"0",,"Apple",0,56,0,0.000000,0.000000,"Good",2.969685,5.236534,2.549020,1.969697,2.123490,-0.773243,-0.693972,-0.156999,-0.102682,"Other Usage","Daily Grinder"
13580647050,"0",,"Apple",0,300,0,0.000000,0.000000,"Good",1.597515,4.626566,0.679279,0.397959,0.686255,-0.564882,0.274813,0.613957,-0.387716,"High SMS","Undef"
13580808762,"0",,"Apple",1,642,0,0.001558,0.000000,"Good",1.691917,4.333333,0.936214,1.102853,0.395267,1.055617,0.258052,2.695743,-0.536997,"High SMS","Night Shift"
13600691364,"0",,"HTC",1,220,0,0.004545,0.000000,"Good",0.866898,,0.713725,0.722222,1.164747,-0.403905,-0.235450,0.167968,-1.000000,"No Data Usage","Daily Grinder"
13600700754,"1",,"Apple",0,76,0,0.000000,0.000000,"Good",2.240787,5.214174,1.522523,1.318841,0.907612,-0.771727,-0.567437,-0.415886,-0.106188,"Other Usage","Daily Grinder"
13607362644,"0",,"Samsung",1,300,0,0.003333,0.000000,"Good",1.806613,5.436364,1.363296,1.089820,1.143586,-0.224741,-0.127647,0.984198,-0.477786,"High SMS","Night Shift"
13607374896,"0",,"RIM",0,141,0,0.000000,0.000000,"Good",1.394776,1.203704,1.529412,2.190476,2.050290,-0.352917,-0.725619,0.398320,-0.619838,"High SMS","Daily Grinder"
13612097544,"0",,"Apple",3,125,0,0.024000,0.000000,"Poor",0.633309,1.908730,0.118721,0.127451,0.378332,-0.646024,-0.385846,-0.236867,-0.342363,"Other Usage","Daily Grinder"
13612098420,"0",,"Apple",2,428,0,0.004673,0.000000,"Good",0.895814,,0.501377,0.547138,0.541667,-0.202404,0.495766,-0.712739,-1.000000,"No Data Usage","Undef"
13612105962,"0",,"Nokia",1,115,0,0.008696,0.000000,"Fair",2.534140,6.293333,0.787879,1.708920,1.346429,-0.544519,-0.724324,0.102033,-0.224822,"Other Usage","Daily Grinder"
13612121598,"0",,"Apple",0,8,0,0.000000,0.000000,"Good",1.614388,5.044613,0.000000,0.619048,0.793893,-0.861075,-0.840555,-0.681815,-0.164122,"Other Usage","Daily Grinder"
14992689786,"1",,"Apple",1,536,0,0.001866,0.000000,"Good",2.166016,5.156576,0.606667,1.074074,1.826747,0.680385,0.121318,-0.343865,-0.052610,"Other Usage","Undef"
15012162234,"0",,"Apple",2,568,0,0.003521,0.000000,"Good",1.502336,,1.612403,1.111111,1.783494,0.584668,0.419551,-0.557848,-1.000000,"Voice Caller","Norm Peterson"
15012193158,"0",4,"RIM",2,343,0,0.005831,0.000000,"Good",0.890941,,0.600660,0.678529,1.393635,0.108052,-0.259670,-0.644864,-1.000000,"Voice Caller","Undef"
15012249582,"0",11,"Apple",2,400,0,0.005000,0.000000,"Good",0.653374,,0.569343,0.735547,0.655231,0.174338,-0.102210,-0.024325,-1.000000,"No Data Usage","Daily Grinder"
15012499866,"0",,"Apple",0,164,0,0.000000,0.000000,"Good",1.022411,,1.322034,0.626506,1.118694,-0.611593,-0.503204,-0.532872,-1.000000,"No Data Usage","Daily Grinder"
15012505026,"0",,"Apple",0,64,0,0.000000,0.000000,"Good",1.169993,,1.333333,1.511628,0.665017,-0.700997,-0.770070,-0.631260,-1.000000,"No Data Usage","Homebody"
15012556860,"0",2,"Samsung",0,42,0,0.000000,0.000000,"Good",0.432206,,0.481481,0.468468,0.346667,-0.763465,-0.808462,-0.722074,-1.000000,"Low Overall","Homebody"
15012740406,"0",,"HTC",0,106,0,0.000000,0.000000,"Good",0.922758,,1.116162,0.928571,0.723540,-0.770174,-0.353129,-0.260239,-1.000000,"No Data Usage","Daily Grinder"
15012755706,"0",,"Nokia",0,87,0,0.000000,0.000000,"Good",0.866313,,0.812500,1.191667,0.594771,-0.717577,-0.633610,-0.712203,-1.000000,"No Data Usage","Homebody"
15012790434,"0",4,"HTC",0,195,0,0.000000,0.000000,"Good",1.076834,,0.842593,0.848797,1.539112,-0.509939,-0.417919,-0.486125,-1.000000,"No Data Usage","Daily Grinder"
15012797694,"0",3,"Apple",4,434,0,0.009217,0.000000,"Fair",0.000000,,0.000000,0.000000,0.000000,0.734283,-0.486734,-0.537333,-1.000000,"Voice Caller","Daily Grinder"
15012800826,"0",,"RIM",1,263,0,0.003802,0.000000,"Good",1.553711,2.757576,0.912281,0.930470,1.614516,-0.258025,-0.213500,-0.404576,-0.713414,"Other Usage","Daily Grinder"
15013113414,"0",,"Apple",2,314,0,0.006369,0.000000,"Fair",0.692286,,0.962963,0.768322,1.037860,-0.305858,0.049916,-0.515762,-1.000000,"No Data Usage","Daily Grinder"
15013140756,"0",,"Samsung",1,80,0,0.012500,0.000000,"Fair",0.741843,,0.346667,1.326531,0.552332,-0.665103,-0.682992,-0.336503,-1.000000,"No Data Usage","Daily Grinder"
15013149426,"0",,"Apple",4,361,0,0.011080,0.000000,"Fair",0.981703,,0.916667,0.994118,1.034325,-0.232387,0.123912,-0.083639,-1.000000,"No Data Usage","Daily Grinder"
15013187220,"1",,"Apple",0,137,0,0.000000,0.000000,"Good",1.330319,,1.026316,1.722892,1.241749,-0.389958,-0.553940,-0.101017,-1.000000,"No Data Usage","Norm Peterson"
15013688484,"0",,"Samsung",0,13,0,0.000000,0.000000,"Good",0.000000,,0.000000,0.000000,0.000000,-0.853837,-0.814851,-0.722328,-1.000000,"Low Overall","Homebody"
15013828362,"0",,"Samsung",0,53,0,0.000000,0.000000,"Good",0.315543,,0.419355,0.188406,0.338867,-0.801560,-0.650377,0.990767,-1.000000,"High SMS","Norm Peterson"
15013870554,"0",3,"Samsung",1,95,0,0.010526,0.000000,"Fair",0.658776,,0.353741,0.990476,1.290888,-0.751757,-0.584778,-0.320050,-1.000000,"No Data Usage","Homebody"
15013893162,"0",,"Apple",2,150,0,0.013333,0.000000,"Fair",0.644849,,0.722222,0.875000,0.337325,-0.546576,-0.645389,-0.530730,-1.000000,"No Data Usage","Daily Grinder"
15015303588,"0",,"Samsung",0,380,0,0.000000,0.000000,"Good",1.085875,,0.966030,1.148333,1.143262,-0.090307,0.105408,-0.615126,-1.000000,"Voice Caller","Norm Peterson"
15015416346,"0",,"Apple",0,285,0,0.000000,0.000000,"Good",1.057787,,1.400000,0.915493,0.857868,0.036483,-0.410850,-0.647168,-1.000000,"Voice Caller","Daily Grinder"
15015468576,"0",,"Apple",0,23,0,0.000000,0.000000,"Good",3.511983,,4.333333,2.888889,3.313725,-0.837033,-0.814909,0.206832,-1.000000,"High SMS","Homebody"
15015527436,"0",4,"Apple",0,223,0,0.000000,0.000000,"Good",1.430829,,1.873874,1.041667,1.376947,-0.441088,-0.277478,-0.635313,-1.000000,"No Data Usage","Daily Grinder"
15015600900,"0",2,"Apple",0,116,0,0.000000,0.000000,"Good",1.558440,,1.591837,1.547619,1.535865,-0.699195,-0.502629,-0.684924,-0.747015,"Other Usage","Homebody"
15015680010,"0",16,"Samsung",7,1274,0,0.005495,0.000000,"Good",0.702013,,0.610695,0.725754,1.471602,2.185542,2.360696,2.612633,-1.000000,"High SMS","Delivering the Goods"
15015683418,"0",,"Apple",15,795,0,0.018868,0.000000,"Poor",1.641737,,1.149390,1.650228,2.125592,0.766860,1.426060,-0.498826,-1.000000,"Voice Caller","Undef"
15015765456,"0",,"Apple",2,88,0,0.022727,0.000000,"Poor",0.840983,,0.403101,0.460993,1.658854,-0.692157,-0.561075,-0.520649,-1.000000,"No Data Usage","Norm Peterson"
15015787242,"0",,"LG",0,91,0,0.000000,0.000000,"Good",0.499576,,0.764706,1.019608,0.213992,-0.679521,-0.617355,-0.702247,-1.000000,"No Data Usage","Undef"
15016041624,"1",,"Samsung",0,2,0,0.000000,0.000000,"Good",,,,,,-0.879151,-1.000000,-1.000000,-1.000000,"Low Overall","Homebody"
15016057746,"0",,"Samsung",1,372,0,0.002688,0.000000,"Good",0.649484,,0.092857,0.646505,1.209090,0.049539,-0.042867,0.228303,-1.000000,"High SMS","Daily Grinder"
15016062528,"1",18,"Apple",0,45,0,0.000000,0.000000,"Good",0.973410,,1.444444,0.433333,1.042453,-0.784997,-0.779525,-0.522688,-1.000000,"No Data Usage","Homebody"
15016748742,"0",,"Apple",0,99,0,0.000000,0.000000,"Good",1.684108,,1.604938,2.076389,1.370998,-0.617432,-0.534067,-0.627414,-1.000000,"No Data Usage","Norm Peterson"
15017258634,"0",3,"Apple",2,236,0,0.008475,0.000000,"Fair",0.797362,,0.730924,0.872685,0.788476,-0.355113,-0.393411,-0.240556,-1.000000,"No Data Usage","Daily Grinder"
15017620398,"0",1,"Apple",0,72,0,0.000000,0.000000,"Good",4.906173,,4.333333,10.000000,0.385185,-0.366832,-0.834807,-0.677892,-0.752216,"Other Usage","Undef"
15018271776,"0",,"Samsung",1,490,0,0.002041,0.000000,"Good",0.991451,,1.202151,0.975634,0.796569,0.518813,0.284572,-0.671417,-1.000000,"Voice Caller","Undef"
15018295062,"0",,"Samsung",0,26,0,0.000000,0.000000,"Good",0.361111,,0.866667,0.216667,0.000000,-0.822577,-0.820789,-0.723184,-1.000000,"Low Overall","Homebody"
15018348288,"0",2,"Samsung",0,419,0,0.000000,0.000000,"Good",0.812499,,1.386667,1.677945,0.185383,0.502157,0.043836,-0.444092,-1.000000,"Voice Caller","Daily Grinder"
