MAST,Voice QoS,Call Count_Sum,LONGITUDE,LATITUDE,ADDRESS,SITE_TYPE,CELL_ID,CELL_NAME
"anon_S4464",0.993000,11692.000000,106.954570,10.520340,"Thua 126 to ban do 03, Thieng Lieng, Binh Khanh, Can Gio","Outdoor","452-01-20056-5519","Cell_S4464"
"anon_S4465",0.995000,11673.000000,106.473260,11.107630,"Ap Phu Loi To 12B xa Phu My Hung  Cu Chi","Outdoor","452-01-20170-5602","Cell_S4465"
"anon_S4466",0.995000,11633.000000,106.610340,10.842100,"50/2X Ap Dong Lan, Xa Ba Diem","Outdoor","452-01-22190-5887","Cell_S4466"
"anon_S4467",0.997000,11603.000000,106.660020,10.753660,"173B Luong Nhu Hoc, Phuong 11, Quan 5","Outdoor","452-01-22052-2381","Cell_S4467"
"anon_S4468",0.997000,11599.000000,106.814160,10.869270,"432 Duong Hoang Huu Nam  p.Long Thanh My","Outdoor","452-01-22090-3207","Cell_S4468"
"anon_S4469",0.998000,11593.000000,106.566780,10.886710,"So 60/6B-To 13-Ap 6-Xa Xuan Thoi Xuan - HOc Mon TP.HCM","Outdoor","452-01-22190-5825","Cell_S4469"
"anon_S4470",0.996000,11587.000000,106.810630,10.851400,"Thua dat 502, To BD 71, Duong 671, KP 06, Phuong Tan Phu, Quan 09, TpHCM","Outdoor","452-01-22090-3327","Cell_S4470"
"anon_S4471",0.993000,11566.000000,106.745610,10.807080,"53  Vo Truong Toan, P An Phu , Quan 2, Tphcm","Outdoor","452-01-20004-1545","Cell_S4471"
"anon_S4472",0.995000,11560.000000,106.702070,10.822990,"257/33 Nguyen Xi, p.13, Tp.HCM;","Outdoor","452-01-22150-4093","Cell_S4472"
"anon_S4473",0.989000,11555.000000,106.591640,10.959330,"Ap 7, Tan Thanh Dong, Cu Chi","Outdoor","452-01-20170-5659","Cell_S4473"
"anon_S4474",0.996000,11521.000000,106.588770,10.908700,"8/10 Ap thong nhat xa tan thoi nhi  C.Lieu: 0907492550 - 0934766394","Outdoor","452-01-22190-5910","Cell_S4474"
"anon_S4475",0.998000,11518.000000,106.684960,10.787330,"117-119 Ly Chinh Thang, Phuong 7, Quan 3","Outdoor","452-01-20034-2192","Cell_S4475"
"anon_S4476",0.996000,11508.000000,106.831000,10.846700,"702 Nguyen Xien, Khu Pho Long Hoa, Phuong Long Thanh My, Quan 09, TpHCM","Outdoor","452-01-22090-3315","Cell_S4476"
"anon_S4477",0.996000,11503.000000,106.629470,10.828530,"1/45 Nguyen Van Qua, P.Dong Hung Thuan, Q. 12","Outdoor","452-01-20120-3793","Cell_S4477"
"anon_S4478",0.996000,11498.000000,106.708730,10.747680,"0.0","Outdoor","452-01-22070-2853","Cell_S4478"
"anon_S4479",0.996000,11495.000000,106.768350,10.775200,"461   Nguyen Thi Dinh   KP2  Cat Lai   Q2","Outdoor","452-01-22022-1518","Cell_S4479"
"anon_S4480",0.984000,11488.000000,106.650790,10.635430,"D1/11 Ap 4-X.Quy Duc-Binh Chanh-HCM 08-37790349 Nguyen Van Ut","Outdoor","452-01-22132-5487","Cell_S4480"
"anon_S4481",0.997000,11467.000000,106.736950,10.753180,"Phuong Dong hung Thuan Q.7","Outdoor","452-01-20014-2794","Cell_S4481"
"anon_S4482",0.995000,11456.000000,106.776830,10.784290,"20 Duong 15  KP1  Binh Trung Dong  Q2","Outdoor","452-01-22022-1509","Cell_S4482"
"anon_S4483",0.988000,11438.000000,106.717000,10.892900,"P.Linh Trung, Q.Thu Duc, TP.HCM","Outdoor","452-01-22222-4999","Cell_S4483"
"anon_S4484",0.999000,11437.000000,106.664060,10.807072,"21/34 Hau Giang, p.4","Outdoor","452-01-22230-4520","Cell_S4484"
"anon_S4485",0.996000,11431.000000,106.623272,10.729350,"Dai Lo Dong Tay P.16, Q.8","Indoor","452-01-20088-3192","Cell_S4485"
"anon_S4486",0.994000,11429.000000,106.700810,10.720054,"Nguyen Huu Tho - Huyen Nha Be - TPHCM","Indoor","452-01-20054-6198","Cell_S4486"
"anon_S4487",0.998000,11423.000000,106.626560,10.744960,"963, Hau Giang, Q.6","Indoor","452-01-20012-2507","Cell_S4487"
"anon_S4488",0.998000,11398.000000,106.736550,10.631660,"107/5 ap 1, xa Hiep Phuoc, Nha Be","Outdoor","452-01-22212-6046","Cell_S4488"
"anon_S4351",0.996000,13087.000000,106.704200,10.740500,"357 Le Van Luong","Indoor","452-01-20072-2705","Cell_S4351"
"anon_S4352",0.996000,13082.000000,106.695986,10.791433,"193 Dinh Tien Hoang, quan 1, Tp.HCM","Outdoor","452-01-22010-1496","Cell_S4352"
"anon_S4353",0.996000,13032.000000,106.726970,10.843590,"22 Duong 37, kp7, p.Hiep Binh Chanh","Outdoor","452-01-22222-4975","Cell_S4353"
"anon_S4354",0.995000,13021.000000,106.574327,10.899952,"2/7 Tan Lap x. Tan thoi Nhi - anh Phat 0903654887","Outdoor","452-01-22190-5948","Cell_S4354"
"anon_S4355",0.995000,13000.000000,106.735350,10.788530,"A27 Luong Dinh Cua, Khu Qui Hoach An Khanh,Quan 2","Outdoor","452-01-22022-1544","Cell_S4355"
"anon_S4356",0.992000,12983.000000,106.705140,10.711180,"187A, Ap 3, Duong Nguyen Huu Tho, X. Phuoc Kieng, H. Nha Be","Outdoor","452-01-20054-6193","Cell_S4356"
"anon_S4357",0.995000,12983.000000,106.721540,10.852900,"636 QL13, KP4 P.Hiep Binh Phuoc Q. Thu Duc TP.HCM","Outdoor","452-01-22222-5044","Cell_S4357"
"anon_S4358",0.992000,12980.000000,106.631500,10.646754,"Thua so 860, to so 14, xa Hung Long, Binh Chanh/ O.Tho: 090.3825589","Outdoor","452-01-22132-6256","Cell_S4358"
"anon_S4359",0.998000,12974.000000,106.684000,10.783970,"180-182 Ly Chanh Thang, Q.3","Indoor","452-01-20034-1814","Cell_S4359"
"anon_S4360",0.997000,12956.000000,106.656390,10.793300,"94/13 Hiep Nhat, Phuong 4, Q. Tan Binh, TPHCM","Outdoor","452-01-22230-4640","Cell_S4360"
"anon_S4361",0.997000,12949.000000,106.645070,10.780670,"536/32/14A Au Co ,Phuong 10, Quan Tan Binh, TPHCM","Outdoor","452-01-22230-4641","Cell_S4361"
"anon_S4362",0.996000,12938.000000,106.804267,10.846020,"Khu cong nghe cao","Outdoor","452-01-20018-3290","Cell_S4362"
"anon_S4363",0.997000,12895.000000,106.614580,10.761513,"92/13 LIEN KHU 16 - 18  KP 16  BINH TRI DONG  QUAN BINH TAN  HCM","Outdoor","452-01-22140-3828","Cell_S4363"
"anon_S4364",0.997000,12892.000000,106.671800,10.761410,"NGo G.Tu Lo D, P,3 Quan 10","Indoor","452-01-20100-3442","Cell_S4364"
"anon_S4365",0.997000,12880.000000,106.495210,10.984650,"Thua so 103, to so 18, Xa Tan An Hoi","Outdoor","452-01-22172-5701","Cell_S4365"
"anon_S4366",0.996000,12870.000000,106.741380,10.765870,"Phuong Dong hung Thuan Q.7","Outdoor","452-01-22070-2799","Cell_S4366"
"anon_S4367",0.996000,12860.000000,106.735290,10.717870,"1248/24 Huynh Tan Phat  KP5  phuong Tan Phu  Q.7","Outdoor","452-01-22070-2710","Cell_S4367"
"anon_S4368",0.997000,12855.000000,106.457920,11.020660,"Ap Gia Be, Xa Trung Lap Ha, Cu Chi","Outdoor","452-01-20170-5625","Cell_S4368"
"anon_S4369",0.997000,12848.000000,106.589858,10.822858,"KCN Vinh Loc","Outdoor","452-01-22132-5496","Cell_S4369"
"anon_S4370",0.995000,12841.000000,106.694730,10.758460,"277A Ben Van Don, p.2, Q.4","Outdoor","452-01-22040-2242","Cell_S4370"
"anon_S4371",0.996000,12818.000000,106.708170,10.735630,"Cong vien-PMH-Nam Phu Hung (Cong vien ven song duong Nguyen Dong Chi)","Outdoor","452-01-22070-2845","Cell_S4371"
"anon_S4372",0.995000,12809.000000,106.585960,10.694230,"E4/19 Nguyen Huu Tri, KP5, Tan Tuc, Binh Chanh, Tphcm","Outdoor","452-01-22132-6266","Cell_S4372"
"anon_S4373",0.998000,12809.000000,106.626080,10.742830,"163 Duong so 22, Khu dan cu Binh Phu, p.11, Q.6","Outdoor","452-01-22062-2555","Cell_S4373"
"anon_S4374",0.998000,12787.000000,106.932790,10.404750,"Xa Long Hoa, H. Can Gio","Outdoor","452-01-20056-5512","Cell_S4374"
"anon_S4375",0.997000,12764.000000,106.700680,10.792100,"54/8/6 Nguyen Binh Khiem, p.Da Kao","Outdoor","452-01-22010-1033","Cell_S4375"
"anon_S4147",0.997000,15831.000000,106.747200,10.841100,"624/1A Kha Van Can  KP8  p.Linh Dong","Outdoor","452-01-22222-4917","Cell_S4147"
"anon_S4148",0.997000,15792.000000,106.736290,10.720660,"1142 Huynh Tan Phat, Tan Phu, Q7, HCM","Outdoor","452-01-22070-2763","Cell_S4148"
"anon_S4149",0.996000,15790.000000,106.636559,10.790506,"6 Thong Nhat  phuong  Tan Thanh  Q. Tan Phu","Outdoor","452-01-22242-4735","Cell_S4149"
"anon_S4150",0.993000,15777.000000,106.591960,10.844600,"thua 548, to so 1, xa ba diem, HM091,9050730","Outdoor","452-01-22190-5952","Cell_S4150"
"anon_S4151",0.987000,15725.000000,106.723790,10.782490,"UBND Phuong Binh Khanh- So 1A Luong Dinh Cua, Phuong An Khanh, Quan 2","Outdoor","452-01-22022-1588","Cell_S4151"
"anon_S4152",0.997000,15711.000000,106.618510,10.728710,"31/12 Nguyen Quy Yem  phuong An Lac  Q. Binh Tan","Outdoor","452-01-22140-3841","Cell_S4152"
"anon_S4153",0.997000,15707.000000,106.672250,10.797130,"12/3 Truong Quoc Dung, p.10, Phu Nhuan;","Outdoor","452-01-22202-4346","Cell_S4153"
"anon_S4154",0.998000,15692.000000,106.699300,10.805400,"20A Nguyen Thien Thuat, p.24-","Outdoor","452-01-22150-4100","Cell_S4154"
"anon_S4155",0.997000,15690.000000,106.642720,10.779660,"15/18 Khuong Viet, P.Phu Trung, Q. Tan Phu","Outdoor","452-01-22242-4809","Cell_S4155"
"anon_S4156",0.997000,15677.000000,106.675828,10.786379,"Duong bo kenh, P12, Q.3","Indoor","452-01-20034-1806","Cell_S4156"
"anon_S4157",0.995000,15668.000000,106.530240,11.005630,"thua 797, to 47,ap Phu Hiep,xa phu hoa dong, c.chi    A.Minh: 0913777377","Outdoor","452-01-20170-5761","Cell_S4157"
"anon_S4158",0.997000,15659.000000,106.627650,10.807790,"28/7 Duong Duc Hien, P. Tay Thanh, Q. Tan Phu, TPHCM","Outdoor","452-01-22242-4831","Cell_S4158"
"anon_S4159",0.992000,15655.000000,106.708160,10.762240,"12 Ton Dan, Quan 4","Outdoor","452-01-22040-2300","Cell_S4159"
"anon_S4160",0.997000,15650.000000,106.622150,10.737350,"326 An Duong Vuong, P.An Lac, Q.Binh Tan","Outdoor","452-01-22140-3863","Cell_S4160"
"anon_S4161",0.991000,15641.000000,106.736200,10.701780,"18/81/6 Huynh Tan Phat, kp4, TT.Nha Be","Outdoor","452-01-22212-6017","Cell_S4161"
"anon_S4162",0.998000,15637.000000,106.660200,10.758000,"201A Nguyen Chi Thanh, P.12, Q.5","Indoor","452-01-20010-2495","Cell_S4162"
"anon_S4163",0.996000,15614.000000,,,"NA","NA","452-01-20184-5900","Cell_S4163"
"anon_S4164",0.998000,15608.000000,106.700176,10.787570,"09 Dinh Tien Hoang, P.Da Kao, Q.1","Outdoor","452-01-22010-1067","Cell_S4164"
"anon_S4165",0.998000,15602.000000,106.611600,10.747560,"325 Duong So 1, Khu Pho 3, P. Binh Tri Dong, Q. Binh Tan, TPHCM","Outdoor","452-01-22140-3929","Cell_S4165"
"anon_S4166",0.996000,15599.000000,106.678180,10.801310,"50A/71 Do Tan Phong, Phuong 9, Q.Phu Nhuan","Outdoor","452-01-22202-4372","Cell_S4166"
"anon_S4167",0.997000,15598.000000,106.614850,10.749320,"237 Vanh Dai Trong, KP 2, P. Binh Tri Dong B, Q. Binh Tan, TPHCM","Outdoor","452-01-22140-3962","Cell_S4167"
"anon_S4168",0.995000,15587.000000,106.522930,10.947120,"Thua dat 57, to ban do so 39, xa Tan Thong Hoi","Outdoor","452-01-22172-5737","Cell_S4168"
"anon_S4169",0.996000,15587.000000,106.686610,10.797500,"Lo 5B-B3 Hoa Mai  p.2","Outdoor","452-01-20040-4308","Cell_S4169"
"anon_S4170",0.997000,15577.000000,106.435910,11.017560,"So 977/QL7, ap Bau Dieu Thuong, Phuoc Thanh, Cu Chi","Outdoor","452-01-20170-5657","Cell_S4170"
"anon_S4171",0.995000,15572.000000,106.714395,10.801591,"Chung cu 194","Indoor","452-01-22150-4001","Cell_S4171"
"anon_S4249",0.997000,14387.000000,106.705760,10.807900,"113 Bui Dinh Tuy, phuong 24, Binh Thanh","Outdoor","452-01-22150-4003","Cell_S4249"
"anon_S4250",0.991000,14355.000000,106.649139,10.768806,"79/H1A Au Co, P14, Q11","Outdoor","452-01-22112-3557","Cell_S4250"
"anon_S4251",0.996000,14326.000000,106.675510,10.747260,"14B/21 Nguyen Duy, p.9","Outdoor","452-01-22080-3041","Cell_S4251"
"anon_S4252",0.997000,14299.000000,106.742990,10.685610,"21/16 Ap 3  Phu Xuan  Nha Be  TPHCM","Outdoor","452-01-22212-6014","Cell_S4252"
"anon_S4253",0.996000,14291.000000,106.682420,10.768790,"16/87/54 Nguyen Thien Thuat, P.2, Quan 3, TP.HCM","Outdoor","452-01-22032-1891","Cell_S4253"
"anon_S4254",0.995000,14288.000000,106.704730,10.825480,"1F/72/16 duong Binh Loi, P13, Binh Thanh","Outdoor","452-01-22150-4124","Cell_S4254"
"anon_S4255",0.998000,14279.000000,106.720268,10.728198,"6 Nguyen Khac Vien, P Tan Phu, Q7","Outdoor","452-01-22070-2772","Cell_S4255"
"anon_S4256",0.998000,14274.000000,106.760540,10.848500,"8/15 Duong 13, KP1 P.Binh Tho, Q. Thu Duc","Outdoor","452-01-22222-5034","Cell_S4256"
"anon_S4257",0.996000,14269.000000,106.690347,10.772583,"36 Bui Thi Xuan, Q1","Indoor","452-01-22010-1479","Cell_S4257"
"anon_S4258",0.996000,14262.000000,106.688367,10.781558,"230 Dien Bien Phu  p.7","Outdoor","452-01-22032-1808","Cell_S4258"
"anon_S4259",0.997000,14233.000000,106.623180,10.742320,"11 Duong so 24A, p.10, TP.HCM","Outdoor","452-01-22062-2551","Cell_S4259"
"anon_S4260",0.997000,14228.000000,106.676509,10.739931,"613 Ta Quang Buu  Q8","Outdoor","452-01-22080-3024","Cell_S4260"
"anon_S4261",0.998000,14215.000000,106.614430,10.746130,"58 duong 18  khu dan cu an lac   Binh Tan","Outdoor","452-01-22140-3819","Cell_S4261"
"anon_S4262",0.994000,14179.000000,106.582760,10.657540,"D16/23 Dinh Duc Thien  ap 4  xa Binh Chanh","Outdoor","452-01-22132-5413","Cell_S4262"
"anon_S4263",0.993000,14175.000000,106.657410,10.782550,"57 Dat Thanh, P6, Q. Tan Binh, Tp. HCM -","Outdoor","452-01-22230-4600","Cell_S4263"
"anon_S4264",0.996000,14122.000000,106.710660,10.835600,"52/21A Duong so 1, KP5, P. Hiep Binh Phuoc. Q.Thu Duc, TPHCM","Outdoor","452-01-22222-5043","Cell_S4264"
"anon_S4265",0.987000,14111.000000,106.629470,10.828530,"1/45 Nguyen Van Qua, P.Dong Hung Thuan, Q. 12","Outdoor","452-01-22122-3793","Cell_S4265"
"anon_S4266",0.990000,14081.000000,106.709900,10.723453,"My Phuc, khu DC Phu My Hung, Q7","Indoor","452-01-22070-2994","Cell_S4266"
"anon_S4267",0.997000,14076.000000,106.649240,10.943580,"Xa Binh My, huyen Cu Chi - Ba Phuoc","Outdoor","452-01-20170-5626","Cell_S4267"
"anon_S4268",0.992000,14068.000000,106.753950,10.755550,"50 Duong 23  Thanh My Loi Q2 TPHCM","Outdoor","452-01-22022-1510","Cell_S4268"
"anon_S4269",0.995000,14062.000000,106.726370,10.705040,"19 Khu C Khu X51 Pham Huu Lau P.Phu My Q.7 Tp.HCM","Outdoor","452-01-22070-2740","Cell_S4269"
"anon_S4270",0.996000,14060.000000,106.631538,10.780442,"53 Phu Son, Phuong pHu Thanh, Quan Tan Phu","Indoor","452-01-20086-4900","Cell_S4270"
"anon_S4271",0.989000,14058.000000,106.730668,10.816585,"Nguyen Van Huong, P.Thao Dien, Q2","Indoor","452-01-20004-1791","Cell_S4271"
"anon_S4272",0.992000,14041.000000,106.961570,10.413130,"BD Can Gio - TP.HCM","Outdoor","452-01-22162-5504","Cell_S4272"
"anon_S4273",0.996000,14028.000000,106.617660,10.762230,"114/8/6 Ap chien luoc, P Binh Tri Dong, Binh Tan","Outdoor","452-01-22140-3966","Cell_S4273"
"anon_S4274",0.996000,14023.000000,106.700150,10.778631,"233 Dong Khoi, Q1, TP HCM","Outdoor","452-01-22010-1497","Cell_S4274"
"anon_S4489",0.997000,11385.000000,106.562400,10.864810,"5/6 Ap 1, xa Xuan Thoi Thuong, huyen Hoc Mon, TpHCM.","Outdoor","452-01-22190-5824","Cell_S4489"
"anon_S4490",0.996000,11367.000000,106.603680,10.840190,"6/4 A Ap Nam Lan, Ba Diem","Outdoor","452-01-22190-5945","Cell_S4490"
"anon_S4491",0.996000,11343.000000,106.727940,10.809060,"11/1 Duong 59 ,Thao Dien ,Q2","Outdoor","452-01-22022-1513","Cell_S4491"
"anon_S4492",0.974000,11339.000000,106.725720,10.888800,"P.Linh Trung, Q.Thu Duc, TP.HCM","Outdoor","452-01-22222-4997","Cell_S4492"
"anon_S4493",0.995000,11334.000000,106.736040,10.698810,"0.0","Outdoor","452-01-22212-6039","Cell_S4493"
"anon_S4494",0.998000,11308.000000,106.704350,10.727890,"1489 Nguyen van Linh -  Khu do thi moi Nam Thanh pho - P.Tan Phong - Q.7, TP.HCM","Indoor","452-01-20072-2991","Cell_S4494"
"anon_S4495",0.995000,11303.000000,106.831340,10.820940,"So 135 Duong Nguyen  Xien,  Phuong Truong Thanh, Q.9, Tp HCM","Outdoor","452-01-22090-3268","Cell_S4495"
"anon_S4496",0.996000,11299.000000,106.597280,10.752740,"21 Duong 55A, Khu Pho 9, P. Tan Tao, Q. Binh Tan, TPHCM","Outdoor","452-01-22140-3969","Cell_S4496"
"anon_S4497",0.980000,11276.000000,106.714043,10.721823,"Ton Dat Tien, PMH, Q.7","Outdoor","452-01-22070-2985","Cell_S4497"
"anon_S4498",0.996000,11273.000000,106.790412,10.791026,"797 Nguyen Duy Trinh P.Phu Huu Q9","Outdoor","452-01-22090-3218","Cell_S4498"
"anon_S4499",0.998000,11273.000000,106.687974,10.767163,"Cong Quynh","Indoor","452-01-20000-1498","Cell_S4499"
"anon_S4500",0.996000,11266.000000,106.517620,11.069680,"Thua dat 503, to 14, xa Nhuan Duc, Cu Chi","Outdoor","452-01-20170-5726","Cell_S4500"
"anon_S4501",0.988000,11258.000000,106.544620,10.736930,"A6/177B Tran Dai Nghia, Xa Tan Nhut, Binh Chanh","Outdoor","452-01-20130-6219","Cell_S4501"
"anon_S4502",0.994000,11254.000000,106.605050,10.740350,"Nen A23, Khu dan cu Hai Thanh - Ten Lua, Phuong Binh tri Dong","Outdoor","452-01-20028-3923","Cell_S4502"
"anon_S4503",0.983000,11232.000000,106.746716,10.800461,"Khu can ho cao cap An Phu","Indoor","452-01-22022-1508","Cell_S4503"
"anon_S4504",0.995000,11231.000000,106.564740,10.856160,"thua 332, to 03, ap 1, x.xuan thoi thuong, hoc mon A.Ho: 0939503637","Outdoor","452-01-22190-5915","Cell_S4504"
"anon_S4505",0.996000,11217.000000,106.736530,10.748150,"216/36 Bui Van Ba, KP2, Tan Thuan Dong, Q7","Outdoor","452-01-22070-2849","Cell_S4505"
"anon_S4506",0.993000,11206.000000,106.806185,10.858641,"Khu Du Lich Suoi Tien","Outdoor","452-01-22090-3255","Cell_S4506"
"anon_S4507",0.998000,11199.000000,106.678201,10.793341,"62 Tran Huy Lieu, Q.Phu Nhuan","Outdoor","452-01-22202-4500","Cell_S4507"
"anon_S4508",0.996000,11183.000000,106.431160,11.005700,"Phuoc Thanh   Cu Chi","Outdoor","452-01-22172-5611","Cell_S4508"
"anon_S4509",0.992000,11151.000000,106.671800,10.761410,"NGo G.Tu Lo D, P,3 Quan 10","Indoor","452-01-22102-3442","Cell_S4509"
"anon_S4510",0.996000,11144.000000,106.637030,10.734480,"360/1 duong Ben Binh Dong  phuong 15  Q.8","Outdoor","452-01-22080-3007","Cell_S4510"
"anon_S4511",0.990000,11106.000000,106.720570,10.724660,"Toa nha Cressidence 3- Nam Phu Hung","Outdoor","452-01-22070-2850","Cell_S4511"
"anon_S4512",0.997000,11059.000000,106.673580,10.779960,"463B/46D8 CMT8, P.13, Q.10, Tphcm","Outdoor","452-01-22102-3460","Cell_S4512"
"anon_S4513",0.996000,11042.000000,106.731810,10.753030,"Phuong Dong hung Thuan Q.7","Outdoor","452-01-22070-2785","Cell_S4513"
"anon_S4514",0.994000,11039.000000,106.746460,10.761990,"Phuong Dong hung Thuan Q.7","Outdoor","452-01-22070-2792","Cell_S4514"
"anon_S4376",0.995000,12758.000000,106.469760,10.994480,"Thua so 615, To so 47, Thua so 615, To so 47, Xa Trung Lap Ha, Huyen Cu Chi","Outdoor","452-01-20170-5632","Cell_S4376"
"anon_S4377",0.997000,12710.000000,106.744850,10.766120,"Phuong Dong hung Thuan Q.7","Outdoor","452-01-22070-2793","Cell_S4377"
"anon_S4378",0.997000,12698.000000,106.720900,10.741990,"300/13/14 Nguyen Van Linh  p. Binh Thuan  Q. 7 TpHCM","Outdoor","452-01-22070-2739","Cell_S4378"
"anon_S4379",0.996000,12697.000000,106.779740,10.667350,"Ap Binh Phuoc, Xa Binh Khanh, Can Gio","Outdoor","452-01-22162-5513","Cell_S4379"
"anon_S4380",0.989000,12688.000000,106.603900,10.766500,"Duong Ma Lo, P. Binh Tri Dong A, Q. Binh Tan, Tp. HCM","Outdoor","452-01-22140-3993","Cell_S4380"
"anon_S4381",0.997000,12686.000000,106.609260,10.885680,"49/2 Ap tam dong xa thoi tam thon  A.Dinh: 0907187989","Outdoor","452-01-22190-5912","Cell_S4381"
"anon_S4382",0.994000,12685.000000,106.754320,10.835470,"38/216 Khu 8  P. Truong Tho - T.Duc","Outdoor","452-01-22222-4940","Cell_S4382"
"anon_S4383",0.990000,12683.000000,106.687510,10.890820,"Thua dat 410, to so 03, P.Thanh Loc, q12","Outdoor","452-01-22122-3676","Cell_S4383"
"anon_S4384",0.994000,12679.000000,106.714480,10.758740,"424 Nguyen Tat Thanh, P.18, Q04,","Outdoor","452-01-22040-2237","Cell_S4384"
"anon_S4385",0.993000,12673.000000,106.699883,10.750682,"767 Tran Xuan Soan","Indoor","452-01-20072-2765","Cell_S4385"
"anon_S4386",0.996000,12672.000000,106.531533,10.933667,"Thua dat so 806, to ban do so 51, xa Tan Phu Trung, Cu Chi","Outdoor","452-01-22172-5736","Cell_S4386"
"anon_S4387",0.997000,12651.000000,106.610530,10.719890,"41 Duong 11, KDC Huong Lo 5, Phuong An Lac ,Q. Binh Tan, TPHCM","Outdoor","452-01-22140-3960","Cell_S4387"
"anon_S4388",0.995000,12638.000000,106.656120,10.756940,"252 Do Ngoc Thanh, Phuong 12, Quan 5, Tp.HCM","Outdoor","452-01-22052-2376","Cell_S4388"
"anon_S4389",0.996000,12638.000000,106.700360,10.757720,"23 Duong so 45, p.6, Q.04, TP.HCM","Outdoor","452-01-22040-2236","Cell_S4389"
"anon_S4390",0.997000,12635.000000,106.721430,10.845240,"520/41B Quoc Lo 13, KP6, P. Hiep Binh Phuoc, Q. Thu Duc, Tp. HCM","Outdoor","452-01-22222-5068","Cell_S4390"
"anon_S4391",0.996000,12624.000000,106.423934,11.039225,"Thua dat so 173, to so 01, Xa Phuoc Thanh","Outdoor","452-01-20170-5638","Cell_S4391"
"anon_S4392",0.996000,12611.000000,106.624990,10.719660,"So 16   Duong 8A Truong Dinh Hoi. P16 Q8","Outdoor","452-01-22080-3001","Cell_S4392"
"anon_S4393",0.995000,12608.000000,106.681440,10.885850,"19/36 Ha Huy Giap  Q.12","Outdoor","452-01-22122-3608","Cell_S4393"
"anon_S4394",0.997000,12605.000000,106.573760,10.859650,"Thua 106, to ban do so 23, xa Xuan Thoi Thuong, Hoc Mon","Outdoor","452-01-22190-5888","Cell_S4394"
"anon_S4395",0.995000,12604.000000,106.663670,10.915970,"Thua so 429, to so 1, Xa Nhi Binh, Hoc Mon","Outdoor","452-01-20190-5874","Cell_S4395"
"anon_S4396",0.998000,12600.000000,106.836082,10.815117,"33 Duong Long Thuan Tam Da Phuong Truong Thanh Q9","Outdoor","452-01-22090-3212","Cell_S4396"
"anon_S4397",0.996000,12595.000000,106.617364,10.892160,"11/1A Asp Tam Dong, xa Thoi Tam Thon, H.HocMon","Outdoor","452-01-22190-5876","Cell_S4397"
"anon_S4398",0.997000,12590.000000,106.668710,10.810290,"10/13 Yen The , Phuong 2, Quan Tan Binh","Outdoor","452-01-22230-4634","Cell_S4398"
"anon_S4399",0.996000,12583.000000,106.620430,10.661240,"D1/53 ap 4, , Hung Long, Binh Chanh","Outdoor","452-01-22132-6228","Cell_S4399"
"anon_S4172",0.991000,15554.000000,106.667900,10.908820,"315/7B ap 1, xa Nhi Binh, huyen Hoc Mon","Outdoor","452-01-20190-5829","Cell_S4172"
"anon_S4173",0.987000,15528.000000,106.690670,10.815230,"492/22/9 Le Quang Dinh, Phuong 11,Q.  Binh Thanh , TPHCM","Outdoor","452-01-22150-4150","Cell_S4173"
"anon_S4174",0.995000,15528.000000,106.719944,10.728702,"Khu Do Thi phu My Hung, Q7","Indoor","452-01-20014-2975","Cell_S4174"
"anon_S4175",0.996000,15521.000000,106.720179,10.730290,"Lau 10, Cao oc LawrenceS.Ting - 801 Nguyen Van Linh, Q.7","Outdoor","452-01-22070-2715","Cell_S4175"
"anon_S4176",0.996000,15497.000000,106.779430,10.817890,"So 41 Khu D Duong 12 Khu dan cu cao cap Gia Hoa, p.Phuoc Long B","Outdoor","452-01-22090-3240","Cell_S4176"
"anon_S4177",0.996000,15476.000000,106.427530,11.056720,"thua 310, to 13, ap trung hung, x. trung lap thuong, huyen cu chi, tphcm","Outdoor","452-01-20170-5770","Cell_S4177"
"anon_S4178",0.996000,15464.000000,106.670040,10.797560,"1A Dang Van Ngu  P.10. Phu Nhuan","Outdoor","452-01-22202-4313","Cell_S4178"
"anon_S4179",0.996000,15456.000000,106.787670,10.862800,"116/4 Duong so 17, KP 5, P. Linh Trung, Q. Thu Duc, TP.HCM","Outdoor","452-01-22222-5069","Cell_S4179"
"anon_S4180",0.996000,15440.000000,106.702550,10.784020,"Khach san Sofitel - 17 Le Duan  P.Ben Nghe  Q.1","Outdoor","452-01-22010-1068","Cell_S4180"
"anon_S4181",0.994000,15432.000000,106.687530,10.710660,"20 Ap 1  Phuoc Loc  Nha Be   TPHCM","Outdoor","452-01-22212-6013","Cell_S4181"
"anon_S4182",0.998000,15394.000000,106.629070,10.865560,"146A Duong TCH10, kp4, p.Tan Hiep Chanh, Quan 12","Outdoor","452-01-22122-3680","Cell_S4182"
"anon_S4183",0.997000,15354.000000,106.758300,10.866620,"A20, so 6, Linh Tay, Thu Duc","Outdoor","452-01-22222-5010","Cell_S4183"
"anon_S4184",0.996000,15353.000000,106.582230,10.907220,"Thua so 376 to so 22, Xa Tan Hiep","Outdoor","452-01-20190-5871","Cell_S4184"
"anon_S4185",0.996000,15349.000000,106.685018,10.775816,"201-203 CMT8, Q3","Outdoor","452-01-22032-2194","Cell_S4185"
"anon_S4186",0.997000,15341.000000,106.742810,10.588990,"349/15 A ap3, xa Phuoc Hiep, huyen Nha Be, Tp HCM -","Outdoor","452-01-20054-6048","Cell_S4186"
