Region,District Code,District,LONGITUDE,LATITUDE,Geohash,CELL_NAME
"West",23,"Bukit Batok Bukit Gombak",103.743713,1.350822,"w21z8t","Cell_S10190"
"West",23,"Bukit Batok Bukit Gombak",103.751833,1.363938,"w21zbb","Cell_S10280"
"North",25,"Woodlands Marsiling Amiralty",103.806951,1.443271,"w23b4n","Cell_S10680"
"North",25,"Woodlands Marsiling Amiralty",103.785739,1.445522,"w23b1x","Cell_S10841"
"North",25,"Woodlands Marsiling Amiralty",103.765049,1.417162,"w23b11","Cell_S10855"
"North",25,"Woodlands Marsiling Amiralty",103.777270,1.438108,"w23b1t","Cell_S10866"
"North",25,"Woodlands Marsiling Amiralty",103.785955,1.435656,"w23b1t","Cell_S10968"
"North",25,"Woodlands Marsiling Amiralty",103.809709,1.447433,"w23b4p","Cell_S10981"
"North",25,"Woodlands Marsiling Amiralty",103.787911,1.443009,"w23b1y","Cell_S11106"
"North",27,"Sembawang",103.821435,1.446698,"w23b4x","Cell_S11207"
"North",27,"Yishun Khatib",103.832537,1.424479,"w23b4g","Cell_S11280"
"North",27,"Yishun Khatib",103.849112,1.429231,"w23b5h","Cell_S11306"
"North",27,"Yishun Khatib",103.845932,1.425804,"w23b55","Cell_S11409"
"North",27,"Sembawang",103.794560,1.453125,"w23b3b","Cell_S11499"
"North",27,"Yishun Khatib",103.832188,1.422558,"w23b4f","Cell_S11535"
"North",27,"Yishun Khatib",103.832467,1.429358,"w23b4u","Cell_S11682"
"North",27,"Yishun Khatib",103.835413,1.420365,"w23b4f","Cell_S11712"
"North",27,"Yishun Khatib",103.838698,1.437755,"w23b4v","Cell_S11798"
"North-East",28,"Yio Chu Kang",103.862457,1.383358,"w21zg7","Cell_S11858"
"North",,"Bukit Timah King Albert Park",103.758655,1.331427,"w21z94","Cell_S41"
"Central",1,"Marina Esplanade Suntec",103.863922,1.291282,"w21z77","Cell_S82"
"Central",1,"Chinatown",103.843980,1.285770,"w21z74","Cell_S252"
"Central",1,"Raffles Place",103.851809,1.282673,"w21z71","Cell_S496"
"Central",1,"Marina South",103.852592,1.282253,"w21z71","Cell_S662"
"Central",1,"Raffles Place",103.850461,1.283053,"w21z71","Cell_S667"
"Central",1,"Raffles Place",103.852923,1.283021,"w21z71","Cell_S739"
"Central",2,"Tanjong Pagar",103.842868,1.273112,"w21z5p","Cell_S945"
"Central",3,"Queenstown Commonwealth",103.802830,1.288427,"w21z64","Cell_S1124"
"Central",3,"Outram Road Tiong Bahru",103.826960,1.285738,"w21z6d","Cell_S1216"
"Central",3,"Outram Road Tiong Bahru",103.828057,1.277007,"w21z68","Cell_S1237"
"Central",3,"Outram Road Tiong Bahru",103.828963,1.283852,"w21z69","Cell_S1351"
"Central",4,"Habourfront Telok Blangah",103.822476,1.273508,"w21z4x","Cell_S1523"
"Central",4,"Depot Road",103.806412,1.282446,"w21z61","Cell_S1572"
"Central",4,"Depot Road",103.804371,1.278322,"w21z60","Cell_S1632"
"Central",4,"Habourfront Telok Blangah",103.846319,1.250048,"w21z55","Cell_S1643"
"Central",4,"Habourfront Telok Blangah",103.817900,1.279455,"w21z62","Cell_S1645"
"West",5,"Pasir Panjang Alexandra Kent Ridge",103.779348,1.283087,"w21z39","Cell_S1707"
"West",5,"Clementi",103.761002,1.326275,"w21z91","Cell_S1724"
"West",5,"Dover Buona Vista Singapore Polytechnic",103.780875,1.299653,"w21z3s","Cell_S1885"
"West",5,"Dover Buona Vista Singapore Polytechnic",103.791215,1.303943,"w21z3v","Cell_S2075"
"West",5,"Dover Buona Vista Singapore Polytechnic",103.780875,1.299653,"w21z3s","Cell_S2252"
"West",5,"Clementi",103.767290,1.309343,"w21z3q","Cell_S2311"
"Central",6,"Central Fire Station Hill Street",103.848024,1.290595,"w21z74","Cell_S2373"
"Central",8,"Little India",103.856994,1.316569,"w21z7r","Cell_S2734"
"Central",8,"Lavender Jalan Besar",103.855000,1.310532,"w21z7q","Cell_S2745"
"Central",9,"Orchard Road",103.840421,1.292205,"w21z6g","Cell_S2946"
"Central",9,"Orchard Road",103.838242,1.301770,"w21z6u","Cell_S2992"
"Central",9,"Cavenagh Road Scotts Road Newton",103.847827,1.306775,"w21z7j","Cell_S3125"
"Central",10,"Tanglin Road River Valley",103.828180,1.295195,"w21z6e","Cell_S3245"
"West",10,"Holland Road Ghim Moh",103.798011,1.313480,"w21z3z","Cell_S3299"
"North",10,"Bukit Timah Stevens Road",103.830313,1.315667,"w21z6x","Cell_S3426"
"West",10,"Bukit Timah Farrer Road Coronation Road",103.812523,1.321803,"w21zd2","Cell_S3515"
"North",11,"Thomson Road",103.839438,1.334524,"w21zdf","Cell_S3593"
"North",11,"Bukit Timah old Turf Club",103.811135,1.341922,"w21zdk","Cell_S3603"
"North-East",12,"Geylang Bahru",103.866659,1.309984,"w21z7w","Cell_S3787"
"North-East",12,"Balestier Bendemeer",103.863191,1.327904,"w21ze3","Cell_S3916"
"North-East",12,"Braddell Toa Payoh",103.847654,1.335221,"w21ze5","Cell_S4000"
"North-East",12,"Balestier Bendemeer",103.846871,1.325911,"w21ze1","Cell_S4093"
"East",14,"Paya Lebar Malay Village Geylang Serai",103.893856,1.314698,"w21zkp","Cell_S4347"
"East",14,"Kallang Aljunied Geylang",103.875556,1.316914,"w21z7x","Cell_S4350"
"East",14,"Kallang Aljunied Geylang",103.888832,1.320173,"w21zs0","Cell_S4394"
"East",14,"Kallang Aljunied Geylang",103.884303,1.321379,"w21zeb","Cell_S4621"
"East",14,"Paya Lebar Malay Village Geylang Serai",103.897396,1.327394,"w21zs1","Cell_S4707"
"East",14,"Kallang Aljunied Geylang",103.889925,1.315206,"w21zkp","Cell_S4750"
"East",15,"Katong Joo Chiat",103.908828,1.314906,"w21zkx","Cell_S4825"
"East",16,"Bedok Chai Chee",103.960855,1.314654,"w21zmx","Cell_S5254"
"East",16,"Bedok Chai Chee",103.927740,1.331906,"w21zsf","Cell_S5477"
"East",16,"Bedok Chai Chee",103.960855,1.314654,"w21zmx","Cell_S5499"
"East",16,"Bedok Chai Chee",103.925285,1.334127,"w21zsf","Cell_S5551"
"East",16,"Bedok Chai Chee",103.942733,1.320414,"w21zt2","Cell_S5583"
"East",16,"Bedok Chai Chee",103.920948,1.322598,"w21zsb","Cell_S5663"
"East",17,"Changi Airport",103.999427,1.382819,"w21zye","Cell_S5840"
"East",17,"Loyang",103.971862,1.376241,"w21zvf","Cell_S5852"
"East",17,"Changi Airport",103.991779,1.361879,"w21zwr","Cell_S5879"
"East",18,"Tampines Simei",103.963094,1.351811,"w21ztw","Cell_S6052"
"East",18,"Pasir Ris",103.955412,1.379833,"w21zve","Cell_S6214"
"East",18,"Tampines Simei",103.941748,1.338804,"w21zt7","Cell_S6234"
"East",18,"Pasir Ris",103.939596,1.376419,"w21zv4","Cell_S6269"
"East",18,"Tampines Simei",103.939959,1.345263,"w21zth","Cell_S6347"
"East",18,"Tampines Simei",103.958248,1.359986,"w21ztx","Cell_S6365"
"East",18,"Tampines Simei",103.935734,1.355065,"w21ztn","Cell_S6367"
"East",18,"Tampines Simei",103.933507,1.345178,"w21zth","Cell_S6398"
"East",18,"Tampines Simei",103.952023,1.341862,"w21ztk","Cell_S6460"
"East",18,"Tampines Simei",103.928171,1.347401,"w21zsv","Cell_S6507"
"East",18,"Pasir Ris",103.949170,1.369644,"w21zv3","Cell_S6512"
"East",18,"Tampines Simei",103.961017,1.358850,"w21ztx","Cell_S6563"
"North-East",19,"Serangoon Central Serangoon Gardens",103.871224,1.358442,"w21zex","Cell_S6769"
"North-East",19,"Hougang Serangoon Yio Chu Kang Kovan",103.894661,1.372058,"w21zu1","Cell_S6867"
"North-East",19,"Serangoon Central Serangoon Gardens",103.871870,1.366040,"w21zg8","Cell_S6940"
"North-East",19,"Sengkang Buangkok",103.877872,1.362265,"w21zez","Cell_S7089"
"North-East",19,"Punggol",103.914584,1.399702,"w21zuw","Cell_S7285"
"North-East",19,"Serangoon Central Serangoon Gardens",103.876595,1.348121,"w21zev","Cell_S7463"
"North-East",19,"Sengkang Buangkok",103.900078,1.397980,"w21zuq","Cell_S7550"
"North-East",19,"Hougang Serangoon Yio Chu Kang Kovan",103.885412,1.344482,"w21zeu","Cell_S7551"
"North-East",19,"Sengkang Buangkok",103.900895,1.381807,"w21zu7","Cell_S7560"
"North-East",19,"Serangoon Central Serangoon Gardens",103.873286,1.348482,"w21zet","Cell_S7573"
"North-East",19,"Hougang Serangoon Yio Chu Kang Kovan",103.890728,1.364857,"w21zu0","Cell_S7796"
"North-East",20,"Bishan Thomson Road",103.852539,1.350080,"w21zej","Cell_S7831"
"North-East",20,"Ang Mo Kio",103.844765,1.370888,"w21zg1","Cell_S7940"
"North-East",20,"Bishan Thomson Road",103.860428,1.341040,"w21zek","Cell_S7947"
"North-East",20,"Ang Mo Kio",103.858942,1.365684,"w21zg2","Cell_S7987"
"North-East",20,"Bishan Thomson Road",103.838701,1.342020,"w21zdu","Cell_S8038"
"North-East",20,"Ang Mo Kio",103.857884,1.362392,"w21zg2","Cell_S8123"
"North-East",20,"Ang Mo Kio",103.852369,1.370594,"w21zg1","Cell_S8179"
"North-East",20,"Bishan Thomson Road",103.830183,1.361943,"w21zdx","Cell_S8254"
"North-East",20,"Bishan Thomson Road",103.837616,1.354797,"w21zdy","Cell_S8263"
"North",21,"Bukit Timah King Albert Park",103.767793,1.345454,"w21z9k","Cell_S8521"
"North",21,"Bukit Timah King Albert Park",103.773553,1.328934,"w21z93","Cell_S8537"
"West",22,"Jurong Joo Koon",103.694441,1.321148,"w21xx8","Cell_S8582"
"West",22,"Jurong Tuas",103.643666,1.334368,"w21xw6","Cell_S8766"
"West",22,"Jurong Tuas",103.636191,1.347031,"w21xwm","Cell_S8787"
"West",22,"Jurong Joo Koon",103.674747,1.311895,"w21xrn","Cell_S8796"
"West",22,"Jurong East",103.736501,1.342634,"w21z8s","Cell_S8834"
"West",22,"Jurong West Lakeside Boon Lay",103.714702,1.342999,"w21z8h","Cell_S8837"
"West",22,"Taman Jurong",103.719414,1.316500,"w21z2p","Cell_S8843"
"West",22,"Taman Jurong",103.719414,1.316500,"w21z2p","Cell_S8963"
"West",22,"Jurong West Lakeside Boon Lay",103.724047,1.346844,"w21z8m","Cell_S9068"
"West",22,"Jurong East",103.743471,1.339528,"w21z8e","Cell_S9107"
"West",22,"Jurong West Lakeside Boon Lay",103.700751,1.339372,"w21xxg","Cell_S9140"
"West",22,"Jurong West Lakeside Boon Lay",103.717247,1.347193,"w21z8j","Cell_S9286"
"West",22,"Jurong West Lakeside Boon Lay",103.689734,1.341621,"w21xxs","Cell_S9446"
"West",22,"Jurong Tuas",103.648416,1.308380,"w21xqw","Cell_S9571"
"West",22,"Jurong Tuas",103.681715,1.329590,"w21xx6","Cell_S9606"
"West",22,"Jurong West Lakeside Boon Lay",103.719403,1.352635,"w21z8n","Cell_S9655"
"North",23,"Yew Tee Choa Chu Kang",103.753933,1.379186,"w21zbg","Cell_S9726"
"North",23,"Yew Tee Choa Chu Kang",103.755600,1.377451,"w21zc4","Cell_S10199"
"North",23,"Bukit Panjang",103.775452,1.374434,"w21zc6","Cell_S10364"
"West",24,"Tengah",103.720367,1.370317,"w21zb1","Cell_S10496"
"North",25,"Woodlands Marsiling Amiralty",103.773483,1.444929,"w23b1r","Cell_S10571"
"North",25,"Woodlands Marsiling Amiralty",103.782515,1.433526,"w23b1s","Cell_S10617"
"North",25,"Woodlands Marsiling Amiralty",103.799884,1.448504,"w23b4p","Cell_S10758"
"North",25,"Woodlands Marsiling Amiralty",103.780597,1.439211,"w23b1w","Cell_S10801"
"North",25,"Woodlands Marsiling Amiralty",103.785739,1.445522,"w23b1x","Cell_S10835"
"North",25,"Mandai Sungei Kadut",103.746154,1.418703,"w23b0f","Cell_S10836"
"North",25,"Woodlands Marsiling Amiralty",103.769098,1.441089,"w23b1q","Cell_S10919"
"North",25,"Woodlands Marsiling Amiralty",103.773224,1.441955,"w23b1q","Cell_S10933"
"North",25,"Woodlands Marsiling Amiralty",103.788499,1.432838,"w23b1u","Cell_S11035"
"North",27,"Sembawang",103.814560,1.470143,"w23b67","Cell_S11210"
"North",27,"Sembawang",103.815866,1.456455,"w23b63","Cell_S11480"
"North",27,"Yishun Khatib",103.846425,1.422360,"w23b54","Cell_S11518"
"North",27,"Yishun Khatib",103.832195,1.417108,"w23b4c","Cell_S11584"
"North",27,"Sembawang",103.804891,1.459241,"w23b61","Cell_S11695"
"North",27,"Sembawang",103.815161,1.451577,"w23b62","Cell_S11727"
"Central",1,"Robinson Road Shenton Way",103.849346,1.279262,"w21z70","Cell_S97"
"Central",1,"Marina South",103.859978,1.282235,"w21z73","Cell_S139"
"Central",1,"Raffles Place",103.850032,1.283863,"w21z71","Cell_S157"
"Central",1,"Robinson Road Shenton Way",103.849785,1.281233,"w21z71","Cell_S195"
"Central",1,"Marina Esplanade Suntec",103.858814,1.292414,"w21z77","Cell_S391"
"Central",1,"Marina Esplanade Suntec",103.858968,1.295594,"w21z77","Cell_S479"
"Central",1,"Marina Esplanade Suntec",103.857987,1.294503,"w21z77","Cell_S568"
"Central",1,"Marina Esplanade Suntec",103.855288,1.289862,"w21z76","Cell_S593"
"Central",1,"Robinson Road Shenton Way",103.847565,1.277705,"w21z70","Cell_S645"
"Central",2,"Prince Edward Anson Road",103.845955,1.275857,"w21z70","Cell_S969"
"Central",4,"Habourfront Telok Blangah",103.820470,1.277398,"w21z62","Cell_S1530"
"Central",4,"Habourfront Telok Blangah",103.830821,1.257347,"w21z4s","Cell_S1545"
"Central",4,"Habourfront Telok Blangah",103.826295,1.248134,"w21z4e","Cell_S1554"
"Central",4,"Habourfront Telok Blangah",103.818261,1.264862,"w21z4q","Cell_S1650"
"West",5,"Pasir Panjang Alexandra Kent Ridge",103.772969,1.299326,"w21z3k","Cell_S1676"
"West",5,"Pasir Panjang Alexandra Kent Ridge",103.784087,1.286552,"w21z3d","Cell_S1805"
"West",5,"Clementi",103.767290,1.309343,"w21z3q","Cell_S1823"
"West",5,"Pasir Panjang Alexandra Kent Ridge",103.799869,1.274196,"w21z4p","Cell_S1868"
"West",5,"Dover Buona Vista Singapore Polytechnic",103.780875,1.299653,"w21z3s","Cell_S1937"
"West",5,"Dover Buona Vista Singapore Polytechnic",103.781566,1.308118,"w21z3w","Cell_S1988"
"West",5,"Pasir Panjang Alexandra Kent Ridge",103.799869,1.274196,"w21z4p","Cell_S1994"
"West",5,"Clementi",103.762500,1.293059,"w21z35","Cell_S2040"
"West",5,"Clementi",103.761602,1.328376,"w21z91","Cell_S2074"
"West",5,"Clementi",103.764859,1.320928,"w21z90","Cell_S2164"
"West",5,"Pasir Panjang Alexandra Kent Ridge",103.782584,1.296106,"w21z3e","Cell_S2222"
"Central",6,"Central Fire Station Hill Street",103.853274,1.293287,"w21z75","Cell_S2398"
"Central",7,"Bugis Victoria Street Rochor",103.857782,1.301913,"w21z7m","Cell_S2656"
"Central",9,"Cavenagh Road Scotts Road Newton",103.845798,1.301019,"w21z7h","Cell_S2958"
"Central",9,"Orchard Road",103.831530,1.305785,"w21z6t","Cell_S3028"
"Central",9,"Cavenagh Road Scotts Road Newton",103.834992,1.307202,"w21z6v","Cell_S3060"
"Central",9,"Orchard Road",103.839608,1.297604,"w21z6u","Cell_S3115"
"Central",9,"Orchard Road",103.839608,1.297604,"w21z6u","Cell_S3126"
"Central",9,"Cavenagh Road Scotts Road Newton",103.840169,1.302866,"w21z6v","Cell_S3127"
"Central",9,"Orchard Road",103.834676,1.302424,"w21z6v","Cell_S3148"
"West",10,"Holland Road Ghim Moh",103.794639,1.307262,"w21z3v","Cell_S3274"
"North",10,"Bukit Timah Stevens Road",103.830313,1.315667,"w21z6x","Cell_S3296"
"West",10,"Holland Road Ghim Moh",103.792380,1.310972,"w21z3y","Cell_S3340"
"West",10,"Holland Road Ghim Moh",103.798011,1.313480,"w21z3z","Cell_S3373"
"West",10,"Bukit Timah Farrer Road Coronation Road",103.812523,1.321803,"w21zd2","Cell_S3504"
"North",11,"Bukit Timah old Turf Club",103.793677,1.337671,"w21z9g","Cell_S3614"
"North",11,"Bukit Timah old Turf Club",103.811135,1.341922,"w21zdk","Cell_S3690"
"North-East",12,"Balestier Bendemeer",103.863191,1.327904,"w21ze3","Cell_S3821"
"North-East",12,"Braddell Toa Payoh",103.848490,1.332070,"w21ze4","Cell_S3925"
"North-East",12,"Balestier Bendemeer",103.852523,1.320056,"w21ze0","Cell_S3946"
"North-East",12,"Geylang Bahru",103.868319,1.321021,"w21ze8","Cell_S4047"
"North-East",13,"Paya Lebar (old) Airport",103.887588,1.323870,"w21zs1","Cell_S4149"
"North-East",13,"MacPherson Road",103.878938,1.335855,"w21zeg","Cell_S4185"
"North-East",13,"Potong Pasir Housing Estate",103.866725,1.330195,"w21zed","Cell_S4196"
"East",14,"Stadium",103.881098,1.312239,"w21z7y","Cell_S4288"
"East",14,"Kembangan",103.907970,1.334484,"w21zs6","Cell_S4292"
"East",14,"Paya Lebar Malay Village Geylang Serai",103.892775,1.324277,"w21zs1","Cell_S4383"
"East",14,"Kallang Aljunied Geylang",103.889925,1.315206,"w21zkp","Cell_S4443"
"East",14,"Paya Lebar Malay Village Geylang Serai",103.892775,1.324277,"w21zs1","Cell_S4572"
"East",14,"Kembangan",103.907970,1.334484,"w21zs6","Cell_S4597"
"East",14,"Kembangan",103.905659,1.337016,"w21zs7","Cell_S4754"
"East",15,"Katong Tanjong Rhu",103.880865,1.296226,"w21z7g","Cell_S4816"
"East",15,"Katong Tanjong Rhu",103.897704,1.311286,"w21zkn","Cell_S4844"
"East",15,"Katong Tanjong Rhu",103.901162,1.303798,"w21zkm","Cell_S4903"
"East",15,"Katong Tanjong Rhu",103.897704,1.311286,"w21zkn","Cell_S4945"
"East",15,"Katong Tanjong Rhu",103.896956,1.305819,"w21zkj","Cell_S4953"
"East",15,"Marine Parade",103.905108,1.301693,"w21zkk","Cell_S5067"
"East",15,"Katong Joo Chiat",103.908828,1.314906,"w21zkx","Cell_S5136"
"East",16,"Singapore Expo Old Bedok Road Changi South",103.967264,1.336896,"w21ztg","Cell_S5209"
"East",16,"Singapore Expo Old Bedok Road Changi South",103.960174,1.331248,"w21ztd","Cell_S5249"
"East",16,"Bedok Chai Chee",103.924248,1.330546,"w21zsf","Cell_S5304"
"East",16,"Singapore Expo Old Bedok Road Changi South",103.960174,1.331248,"w21ztd","Cell_S5317"
"East",16,"Singapore Expo Old Bedok Road Changi South",103.965656,1.337251,"w21ztg","Cell_S5430"
"East",16,"Bedok Reservoir",103.915596,1.333967,"w21zsd","Cell_S5431"
"East",16,"Singapore Expo Old Bedok Road Changi South",103.964629,1.337703,"w21ztg","Cell_S5440"
"East",16,"Bedok Reservoir",103.923485,1.338211,"w21zsg","Cell_S5633"
"East",18,"Tampines Simei",103.939959,1.345263,"w21zth","Cell_S6141"
"East",18,"Tampines Simei",103.952555,1.341795,"w21ztk","Cell_S6173"
"East",18,"Pasir Ris",103.963101,1.366628,"w21zv8","Cell_S6233"
"East",18,"Tampines Simei",103.937407,1.347340,"w21ztj","Cell_S6358"
"East",18,"Tampines Simei",103.957645,1.342089,"w21zts","Cell_S6441"
"East",18,"Tampines Simei",103.945019,1.354316,"w21ztq","Cell_S6556"
"North-East",19,"Serangoon Central Serangoon Gardens",103.873203,1.346265,"w21zet","Cell_S7020"
"North-East",19,"Serangoon Central Serangoon Gardens",103.865165,1.365189,"w21zg8","Cell_S7130"
"North-East",19,"Serangoon Central Serangoon Gardens",103.876595,1.348121,"w21zev","Cell_S7157"
"North-East",19,"Hougang Serangoon Yio Chu Kang Kovan",103.899422,1.372422,"w21zu3","Cell_S7274"
"North-East",19,"Serangoon Central Serangoon Gardens",103.874087,1.371323,"w21zg9","Cell_S7287"
"North-East",19,"Sengkang Buangkok",103.894481,1.381888,"w21zu5","Cell_S7290"
"North-East",19,"Sengkang Buangkok",103.895589,1.383715,"w21zu5","Cell_S7333"
"North-East",19,"Sengkang Buangkok",103.901154,1.384722,"w21zuk","Cell_S7349"
"North-East",19,"Serangoon Central Serangoon Gardens",103.876595,1.348121,"w21zev","Cell_S7401"
"North-East",19,"Hougang Serangoon Yio Chu Kang Kovan",103.890620,1.374425,"w21zu4","Cell_S7480"
"North-East",19,"Sengkang Buangkok",103.877872,1.362265,"w21zez","Cell_S7526"
"North-East",19,"Sengkang Buangkok",103.897518,1.384399,"w21zuh","Cell_S7694"
"North-East",19,"Serangoon Central Serangoon Gardens",103.871224,1.358442,"w21zex","Cell_S7725"
"North-East",19,"Hougang Serangoon Yio Chu Kang Kovan",103.892045,1.335723,"w21zs5","Cell_S7731"
"North-East",19,"Hougang Serangoon Yio Chu Kang Kovan",103.888525,1.376440,"w21zu4","Cell_S7737"
"North-East",19,"Punggol",103.910993,1.394522,"w21zut","Cell_S7782"
"North-East",19,"Hougang Serangoon Yio Chu Kang Kovan",103.883737,1.352531,"w21zey","Cell_S7791"
"North-East",20,"Ang Mo Kio",103.838221,1.369075,"w21zfc","Cell_S7819"
"North-East",20,"Bishan Thomson Road",103.830183,1.361943,"w21zdx","Cell_S7958"
"North-East",20,"Bishan Thomson Road",103.833394,1.362946,"w21zfb","Cell_S8202"
"North-East",20,"Bishan Thomson Road",103.860428,1.341040,"w21zek","Cell_S8273"
"North",21,"Bukit Timah King Albert Park",103.773553,1.328934,"w21z93","Cell_S8415"
"North",21,"Bukit Timah King Albert Park",103.768569,1.341786,"w21z9k","Cell_S8504"
"West",22,"Jurong Joo Koon",103.690830,1.316234,"w21xrx","Cell_S8609"
"West",22,"Jurong Tuas",103.630750,1.307988,"w21xqn","Cell_S8821"
"West",22,"Jurong West Lakeside Boon Lay",103.694768,1.336591,"w21xxe","Cell_S8895"
"West",22,"Jurong Tuas",103.653197,1.313499,"w21xqx","Cell_S8912"
"West",22,"Jurong Joo Koon",103.678291,1.301766,"w21xrk","Cell_S8971"
"West",22,"Jurong Tuas",103.643666,1.334368,"w21xw6","Cell_S9083"
"West",22,"Jurong West Lakeside Boon Lay",103.702860,1.344100,"w21xxu","Cell_S9285"
"West",22,"Jurong West Lakeside Boon Lay",103.704543,1.345921,"w21xxv","Cell_S9296"
"West",22,"Jurong West Lakeside Boon Lay",103.703393,1.337021,"w21xxg","Cell_S9312"
"West",22,"Jurong East",103.751156,1.303205,"w21z2v","Cell_S9347"
"West",22,"Jurong West Lakeside Boon Lay",103.702860,1.344100,"w21xxu","Cell_S9364"
"West",22,"Jurong Joo Koon",103.698987,1.327085,"w21xx9","Cell_S9531"
"West",23,"Bukit Batok Bukit Gombak",103.757832,1.337664,"w21z95","Cell_S9887"
"North",23,"Yew Tee Choa Chu Kang",103.742401,1.378684,"w21zbd","Cell_S9958"
"West",23,"Bukit Batok Bukit Gombak",103.752592,1.354465,"w21z8y","Cell_S10017"
"North",23,"Yew Tee Choa Chu Kang",103.749520,1.402154,"w21zbz","Cell_S10031"
"North",23,"Bukit Panjang",103.764245,1.385559,"w21zch","Cell_S10260"
"North",24,"Neo Tiew Kranji",103.708500,1.437243,"w238pv","Cell_S10440"
"North",25,"Woodlands Marsiling Amiralty",103.773483,1.444929,"w23b1r","Cell_S10536"
"North",25,"Woodlands Marsiling Amiralty",103.795842,1.434334,"w23b1v","Cell_S10538"
"North",25,"Woodlands Marsiling Amiralty",103.772676,1.426617,"w23b17","Cell_S10556"
"North",25,"Woodlands Marsiling Amiralty",103.796545,1.431012,"w23b1u","Cell_S10603"
"North",25,"Woodlands Marsiling Amiralty",103.795828,1.444411,"w23b1y","Cell_S10688"
"North",25,"Woodlands Marsiling Amiralty",103.806459,1.448405,"w23b4p","Cell_S10837"
"North",25,"Woodlands Marsiling Amiralty",103.793831,1.429512,"w23b1u","Cell_S10908"
"North",25,"Woodlands Marsiling Amiralty",103.790170,1.440831,"w23b1y","Cell_S10914"
"North",25,"Woodlands Marsiling Amiralty",103.769098,1.441089,"w23b1q","Cell_S10925"
"North",25,"Woodlands Marsiling Amiralty",103.795828,1.444411,"w23b1y","Cell_S10950"
"North",25,"Woodlands Marsiling Amiralty",103.772676,1.426617,"w23b17","Cell_S11052"
"North-East",26,"Nee Soon",103.836183,1.384397,"w21zfu","Cell_S11201"
"North",27,"Yishun Khatib",103.827521,1.432218,"w23b4s","Cell_S11230"
"North",27,"Yishun Khatib",103.839680,1.418592,"w23b4f","Cell_S11626"
"North",27,"Sembawang",103.804891,1.459241,"w23b61","Cell_S11732"
"North",27,"Sembawang",103.814560,1.470143,"w23b67","Cell_S11811"
"North",27,"Yishun Khatib",103.832457,1.414176,"w23b4c","Cell_S11816"
"Central",,"Tanjong Pagar",103.839416,1.278491,"w21z6b","Cell_S5"
"Central",1,"Chinatown",103.844243,1.281493,"w21z71","Cell_S306"
"Central",1,"Marina Esplanade Suntec",103.858814,1.292414,"w21z77","Cell_S353"
"Central",1,"Marina South",103.858300,1.282250,"w21z73","Cell_S355"
"Central",1,"Marina South",103.854157,1.279430,"w21z72","Cell_S476"
"Central",1,"Robinson Road Shenton Way",103.848439,1.278701,"w21z70","Cell_S686"
"Central",1,"Marina South",103.859978,1.285205,"w21z73","Cell_S778"
"Central",2,"Prince Edward Anson Road",103.844698,1.274017,"w21z5p","Cell_S960"
"Central",2,"Prince Edward Anson Road",103.847246,1.274294,"w21z5p","Cell_S1077"
"Central",3,"Redhill Bukit Merah Alexandra",103.818764,1.284977,"w21z63","Cell_S1173"
"Central",3,"Queenstown Commonwealth",103.797098,1.298818,"w21z3u","Cell_S1235"
"Central",3,"Queenstown Commonwealth",103.803121,1.290911,"w21z65","Cell_S1291"
"Central",3,"Outram Road Tiong Bahru",103.840324,1.287666,"w21z6f","Cell_S1345"
"Central",4,"Habourfront Telok Blangah",103.818626,1.262063,"w21z4m","Cell_S1452"
"Central",4,"Habourfront Telok Blangah",103.814049,1.255080,"w21z4k","Cell_S1551"
"Central",4,"Habourfront Telok Blangah",103.822476,1.273508,"w21z4x","Cell_S1566"
"Central",4,"Habourfront Telok Blangah",103.832924,1.272025,"w21z4z","Cell_S1630"
"West",5,"Dover Buona Vista Singapore Polytechnic",103.781566,1.308118,"w21z3w","Cell_S1733"
"West",5,"Clementi",103.761602,1.328376,"w21z91","Cell_S1742"
"West",5,"Clementi",103.765432,1.296842,"w21z3h","Cell_S1946"
"West",5,"Dover Buona Vista Singapore Polytechnic",103.782176,1.298919,"w21z3s","Cell_S1961"
"Central",6,"Central Fire Station Hill Street",103.848024,1.290595,"w21z74","Cell_S2391"
"Central",7,"Kampong Glam Beach Road",103.865451,1.303282,"w21z7t","Cell_S2611"
"Central",7,"Kampong Glam Beach Road",103.863561,1.305549,"w21z7m","Cell_S2629"
"Central",8,"Lavender Jalan Besar",103.854640,1.303811,"w21z7m","Cell_S2694"
"Central",8,"Lavender Jalan Besar",103.858064,1.308657,"w21z7q","Cell_S2705"
"Central",8,"Little India",103.850908,1.306796,"w21z7j","Cell_S2779"
"Central",9,"Orchard Road",103.831979,1.304002,"w21z6v","Cell_S2788"
"Central",9,"Orchard Road",103.844555,1.299896,"w21z7h","Cell_S2874"
"Central",9,"Cavenagh Road Scotts Road Newton",103.846888,1.311967,"w21z7n","Cell_S3046"
"Central",9,"Orchard Road",103.831979,1.304002,"w21z6v","Cell_S3124"
"Central",9,"Cavenagh Road Scotts Road Newton",103.845798,1.301019,"w21z7h","Cell_S3151"
"North",10,"Bukit Timah Stevens Road",103.817943,1.318806,"w21zd2","Cell_S3212"
"North",10,"Bukit Timah Stevens Road",103.817943,1.318806,"w21zd2","Cell_S3257"
"West",10,"Holland Road Ghim Moh",103.792380,1.310972,"w21z3y","Cell_S3284"
"Central",10,"Tanglin Road River Valley",103.823912,1.304271,"w21z6t","Cell_S3379"
